1.854524541539732674e-01 2.044871149105905173e-01 2.087385759518286810e-01 1.730385449648750851e-01 1.156616734740200519e-01 6.408433552112277609e-02 2.997190771243597035e-02 1.223155798067077256e-02 4.396831934669810649e-03 1.379748304325039213e-03 4.004075485749189196e-04 1.160416780901835136e-04 3.442994844434016041e-05 6.375916378581511971e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.867126219744831561e-01 2.009143640513957885e-01 2.063682158261285760e-01 1.726854755792373297e-01 1.169855732234889450e-01 6.524834619090420784e-02 3.124098730624729273e-02 1.290197422450418095e-02 4.764522157485304513e-03 1.615333380754382714e-03 4.242028413830564769e-04 1.021708063087239639e-04 3.362583498768130329e-05 1.293301345680050224e-06 1.293301345680050224e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880007406463846953e-01 1.982712998212730893e-01 2.032943005684854920e-01 1.723066538673166115e-01 1.185979721522212177e-01 6.690636995286915190e-02 3.224963460131819587e-02 1.326466158106991838e-02 4.864103207235221868e-03 1.537760490192344827e-03 5.423527604179661848e-04 1.208146584950433228e-04 3.414327305294702158e-05 3.939608429186195123e-06 3.939608429186195123e-06 1.313202809728731778e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.902460908657575833e-01 1.970849895387014605e-01 2.005631877118796702e-01 1.712421773921124213e-01 1.185177668499007297e-01 6.819404740764081763e-02 3.266568840952211589e-02 1.384469745016696750e-02 5.156545621809704646e-03 1.742437088674692915e-03 5.380859361960929751e-04 1.535480959368503296e-04 4.406162752970487997e-05 4.005602502700443941e-06 1.335200834233481243e-06 1.335200834233481243e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.913507953159075403e-01 1.943295828204707199e-01 1.986396644216063267e-01 1.716622991354052330e-01 1.190890745673972712e-01 6.877674292995981931e-02 3.362297914034499680e-02 1.447867147434375029e-02 5.471740873985753671e-03 1.803557445815244650e-03 5.713300862966274977e-04 1.601352735938290945e-04 3.256988615467710293e-05 9.499550128447489201e-06 1.357078589778212622e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.963857048757431112e-01 1.919512067402166788e-01 1.968321863536519056e-01 1.699068727830954362e-01 1.191292508757375856e-01 6.912056929144491657e-02 3.418063758657468448e-02 1.453131847082849912e-02 5.393606495478686300e-03 1.787303940888057205e-03 5.470776133635764892e-04 1.722536566006223216e-04 4.823102384817424870e-05 1.378029252804978607e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.982202222760812982e-01 1.906676548094206058e-01 1.946701933462875178e-01 1.682439124849221812e-01 1.197483318086234594e-01 7.015860251584134233e-02 3.476758798369844472e-02 1.512895122843049139e-02 5.662674401825729294e-03 1.887091147763299672e-03 6.150207972294643869e-04 1.709169413712862220e-04 4.763259021822731332e-05 9.806709750811505485e-06 1.400958535830214948e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.013209024268735325e-01 1.896050103195502101e-01 1.925926980286100654e-01 1.678656323393352690e-01 1.190377909045619576e-01 7.015301402035442613e-02 3.535264393993309967e-02 1.536260764358408568e-02 5.881431926553270205e-03 1.982777026546153100e-03 5.793181979930254024e-04 2.092377766706995988e-04 3.843142836808768377e-05 1.565724859440609351e-05 1.423386235855099179e-06 1.423386235855099179e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.060172946298816365e-01 1.881289383131235227e-01 1.901730329742082892e-01 1.659097015766253791e-01 1.189764214041991314e-01 7.072567527353308681e-02 3.565970085433044917e-02 1.539932797679410825e-02 5.995047945937669216e-03 2.035427121885825461e-03 7.150719839130472398e-04 2.109101205076866728e-04 3.900392639525712229e-05 8.667539198946027929e-06 5.778359465964017773e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.089034815535319445e-01 1.868839134944492719e-01 1.888879597312876080e-01 1.653880969042913762e-01 1.190940419969455100e-01 7.081501303510308321e-02 3.560923152308981265e-02 1.549834878913648566e-02 5.938784163046619512e-03 2.058328601965021560e-03 6.645922000642585448e-04 2.053927329116913940e-04 4.107854658233827744e-05 8.802545696215345166e-06 2.934181898738448389e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.127312157924509395e-01 1.862741439810385591e-01 1.858890641814591460e-01 1.641454885214876092e-01 1.186866689254034712e-01 7.110543275954453457e-02 3.586316831121612314e-02 1.581513781528408671e-02 6.243367448219453407e-03 2.271672306045901917e-03 6.791136000334332739e-04 2.179133749557830011e-04 5.373206505759032338e-05 2.089580307795179393e-05 2.985114725421684726e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.178652765062383256e-01 1.846315646114385645e-01 1.848131530563605074e-01 1.634810504891538729e-01 1.169686835594361679e-01 7.107674381653514284e-02 3.602109452435176690e-02 1.586326390097376679e-02 6.190652734797642484e-03 2.107939198135691961e-03 7.021419870315585756e-04 2.073134746192317323e-04 5.447653347658643817e-05 1.210589632813031922e-05 1.513237041016289902e-06 1.513237041016289902e-06 1.513237041016289902e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.204827046197779805e-01 1.835198747178849454e-01 1.838683923663887720e-01 1.613575299771237426e-01 1.178373481952312979e-01 7.062011576313081962e-02 3.651451645095420140e-02 1.611932507331153078e-02 6.436061597039902625e-03 2.266132375293630069e-03 6.755408164831959135e-04 2.241567254694241040e-04 6.294812153593417009e-05 1.074724026223266294e-05 1.535320037461808810e-06 3.070640074923617619e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.246671060481591209e-01 1.835484949101506558e-01 1.800969554610850620e-01 1.602482609551237336e-01 1.175616201307524422e-01 7.180763836612556739e-02 3.626302917097458389e-02 1.617069658625568812e-02 6.432982348733550133e-03 2.191180926261998563e-03 7.465320618340949739e-04 1.905374718488694202e-04 5.622417202097786148e-05 1.561782556138274081e-05 1.561782556138273953e-06 0.000000000000000000e+00 1.561782556138273953e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.297689941240203537e-01 1.823499173566790754e-01 1.786709055968113136e-01 1.593110156824598389e-01 1.167619635104035630e-01 7.045797844156050094e-02 3.638836824914786633e-02 1.653340925447025281e-02 6.394774095075407387e-03 2.348810173432347263e-03 7.370677042555378883e-04 2.072014361748400447e-04 4.586902022191115876e-05 1.898028422975633992e-05 4.745071057439084980e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.349451391683729795e-01 1.801243929071350280e-01 1.778619748616654117e-01 1.580598041589368619e-01 1.158948095864953953e-01 7.037226477506497435e-02 3.641995994670249592e-02 1.667070192682336416e-02 6.379986819931726498e-03 2.288072679578430357e-03 6.990887794647481163e-04 2.116507313975842831e-04 5.772292674479571851e-05 1.282731705439904762e-05 0.000000000000000000e+00 1.603414631799880952e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.393945995863845100e-01 1.792707750738134487e-01 1.765604880142554178e-01 1.560211620254152443e-01 1.155408217681412053e-01 7.055851098422277756e-02 3.646612385052612482e-02 1.630399438107254032e-02 6.482252253424034341e-03 2.272934198717531905e-03 8.015426036965258520e-04 2.422512128819114755e-04 6.503388265286213490e-05 1.463262359689398137e-05 3.251694132643107253e-06 1.625847066321553627e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.441084619196330907e-01 1.783520649810104441e-01 1.748422475343203164e-01 1.550328510352479705e-01 1.145580050013252360e-01 6.988191406873776879e-02 3.664565495465388345e-02 1.657944254484812474e-02 6.486248001856976392e-03 2.434812384453418493e-03 7.556314296579574223e-04 2.403533523530757877e-04 6.585023352139062120e-05 1.152379086624335871e-05 4.938767514104296590e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.486358986017960793e-01 1.780954737243311548e-01 1.729098823796882678e-01 1.533326869454158803e-01 1.144674989468334736e-01 7.041170452493832055e-02 3.608349102969594935e-02 1.628396044105945295e-02 6.407598847200582717e-03 2.296906030799269853e-03 7.790088867194029610e-04 2.173200756942540463e-04 5.182247958862981542e-05 2.006031467946960652e-05 6.686771559823201608e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.527802372491692040e-01 1.774814749605120867e-01 1.701019321569629816e-01 1.536346660752649085e-01 1.133341346601499655e-01 6.990334982825083254e-02 3.630179773721108061e-02 1.629458579586142916e-02 6.673585164393325449e-03 2.368428626328326122e-03 7.889118941165118365e-04 2.387051010095024919e-04 6.602481517284111104e-05 2.370121570307117033e-05 5.078831936372393157e-06 1.692943978790797790e-06 1.692943978790797790e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.578670699215093176e-01 1.764514259653598705e-01 1.696550730899402393e-01 1.516423376436338288e-01 1.128462042266319687e-01 6.894080452084340449e-02 3.607862097816731672e-02 1.655710890966885854e-02 6.463736210981836476e-03 2.354034434397363641e-03 8.315416610944802514e-04 2.383181255507891975e-04 4.972104777678335740e-05 2.057422666625518249e-05 1.714518888854598612e-06 0.000000000000000000e+00 1.714518888854598612e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.643594222406475125e-01 1.749964874423897143e-01 1.676886330166538486e-01 1.499749350827315753e-01 1.119803366157678254e-01 6.903693476009664654e-02 3.617847608772200435e-02 1.595655183060626023e-02 6.482186562775909232e-03 2.195998980057345829e-03 8.169948812061689387e-04 2.445780854566238349e-04 6.418006497797929476e-05 1.734596350756197110e-05 3.469192701512394643e-06 3.469192701512394643e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.668093654873545106e-01 1.759301009711122521e-01 1.660523014571070044e-01 1.495969050731185135e-01 1.107067977858289531e-01 6.872527260445816799e-02 3.599168369987630622e-02 1.614309650592580386e-02 6.568824401498337198e-03 2.456291175773951153e-03 7.088154535804829697e-04 2.333476616985253596e-04 6.140727939434877884e-05 1.228145587886975577e-05 1.754493696981393651e-06 0.000000000000000000e+00 1.754493696981393651e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.711569345980142653e-01 1.744922495408285368e-01 1.652662307125808416e-01 1.487271856117405866e-01 1.102330905122312632e-01 6.814902886347301569e-02 3.564412659822720209e-02 1.638288244323576198e-02 6.528663833260871414e-03 2.330017834485328693e-03 7.772641367133084839e-04 2.253711081337675187e-04 6.920845052926719173e-05 1.242202958217616145e-05 5.323726963789783719e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.773653082136372516e-01 1.729250184263037837e-01 1.629568375069660457e-01 1.472162798640947734e-01 1.093282039297463482e-01 6.803530659571790928e-02 3.552591367501393288e-02 1.658726877235874517e-02 6.561561831484710554e-03 2.403509087313714706e-03 7.981735488162222886e-04 2.247110216261887113e-04 5.932370970931382021e-05 7.190752692038039147e-06 5.393064519028529572e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.817589635716958307e-01 1.726121059534319324e-01 1.617021431192393888e-01 1.456968679723744942e-01 1.088471333645773115e-01 6.764867231238169687e-02 3.560542482734066483e-02 1.637765982568763906e-02 6.283310263648352566e-03 2.395977518864462769e-03 7.338702938750894843e-04 2.488619560913050998e-04 7.992646764976222402e-05 9.082553142018434547e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.868475064161639665e-01 1.727609515382271255e-01 1.608373507025653570e-01 1.441314588465958668e-01 1.071361695409367848e-01 6.674646330761972723e-02 3.556151990571267824e-02 1.607253661527616173e-02 6.471238328823354646e-03 2.377376917964892089e-03 7.838918486262617035e-04 1.945961029376668319e-04 6.425343021526735119e-05 9.179061459323907071e-06 3.671624583729562659e-06 1.835812291864781330e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.921826280623607830e-01 1.701818856718634032e-01 1.586766889383815771e-01 1.430141054194506434e-01 1.076874536005939104e-01 6.665738678544914919e-02 3.547884187082405577e-02 1.604120267260579144e-02 6.670378619153674755e-03 2.316258351893095684e-03 7.795100222717149313e-04 2.041573867854491590e-04 7.609502598366740247e-05 2.227171492204899775e-05 9.279881217520416010e-06 1.855976243504083075e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.951310608110139233e-01 1.699563381128445516e-01 1.584453061592569212e-01 1.425662067514353593e-01 1.061393422911594137e-01 6.684176511257401698e-02 3.517562449274055231e-02 1.595988517149126915e-02 6.432801274536326976e-03 2.372846965461267860e-03 6.932545766074487727e-04 2.122974719692187430e-04 4.321098986984098315e-05 2.254486427991703645e-05 7.514954759972344637e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.008392364370857108e-01 1.694726560647871472e-01 1.563729813281746484e-01 1.401211914312537332e-01 1.057798260836581294e-01 6.625890207011654598e-02 3.524603377808122745e-02 1.591040558353010517e-02 6.518543806245436639e-03 2.402966250367462309e-03 7.643215460916237330e-04 1.953476904402909439e-04 7.775976027234881866e-05 2.844869278256664081e-05 7.586318075351104611e-06 3.793159037675552305e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.054536351197437716e-01 1.683349768003608027e-01 1.556057513701928630e-01 1.387296382079329649e-01 1.053921006566224117e-01 6.576925722934391649e-02 3.499629264414734486e-02 1.582314765977939353e-02 6.384678300884415007e-03 2.415514328739269863e-03 7.567592359024927131e-04 2.465200541197513960e-04 7.261831051589576690e-05 1.719907354323847075e-05 1.911008171470941101e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.107203733334364948e-01 1.679439380718457941e-01 1.536401751354823375e-01 1.385566994352403214e-01 1.037076019092321444e-01 6.503539663775473323e-02 3.441764356485449428e-02 1.605473080561934870e-02 6.512439610956222320e-03 2.302377640237048256e-03 7.564955103636015728e-04 2.747374999274460614e-04 5.804313378748860824e-05 9.673855631248101373e-06 9.673855631248101373e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.143558607876314470e-01 1.673038678993046535e-01 1.530122151378716100e-01 1.377896435771481798e-01 1.034529866490240951e-01 6.446954217140225818e-02 3.433080209290843149e-02 1.557776489714030391e-02 6.284189798144797570e-03 2.330224415833816263e-03 7.396608489120740483e-04 2.654191964433827476e-04 7.416124606506282655e-05 9.758058692771424546e-06 3.903223477108569818e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.184544767743475169e-01 1.673462061184193550e-01 1.508084448310619552e-01 1.366002513013821473e-01 1.029112693086844943e-01 6.468347663824239313e-02 3.356273954012241323e-02 1.589865887119521967e-02 6.394969238264876059e-03 2.254611301461058922e-03 8.008505585242257615e-04 2.011989087918005556e-04 5.325853468018249801e-05 2.367045985785888988e-05 5.917614964464722471e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.238178969151086495e-01 1.662559857736948810e-01 1.491429528354923928e-01 1.347930447402941878e-01 1.017093096972524202e-01 6.488359389640474539e-02 3.400078946424085757e-02 1.556201480843530556e-02 6.542983935598856680e-03 2.270706490751705706e-03 7.316499403914626318e-04 1.854044808076458291e-04 7.974386271296595135e-05 1.993596567824148784e-05 3.987193135648297737e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.282350767550025195e-01 1.655674889747523748e-01 1.490878565633359243e-01 1.335681637440054026e-01 1.016290857679918447e-01 6.332789769212850139e-02 3.340107802421136279e-02 1.537309116614586288e-02 6.508711753034453727e-03 2.241197876083446568e-03 7.952637624812229546e-04 1.867664896736205473e-04 5.823901290897844747e-05 1.606593459558026079e-05 2.008241824447532598e-06 2.008241824447532598e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.337383211634490365e-01 1.646559020901421921e-01 1.475431413286030780e-01 1.326942625374107620e-01 9.999959501216988678e-02 6.347576755318502795e-02 3.307940596385078313e-02 1.536321333543927067e-02 6.206438496523179228e-03 2.146435499613236556e-03 7.532773640152113162e-04 2.672919678763653302e-04 6.277311366793428087e-05 8.099756602314099992e-06 4.049878301157049996e-06 2.024939150578524998e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.369111216059567093e-01 1.644637713159514125e-01 1.466729635740264825e-01 1.308857172647706346e-01 9.923353552948199763e-02 6.282187316638350449e-02 3.375592123959118840e-02 1.565231258011690052e-02 6.247840549221166974e-03 2.285695593595963530e-03 7.666689155621523232e-04 2.187561972404007877e-04 6.542241412797033119e-05 8.177801765996291398e-06 1.022225220749536467e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.408754824545143780e-01 1.631715746244372101e-01 1.456755187029645515e-01 1.306818415860344640e-01 9.870494173473548516e-02 6.237616829166821308e-02 3.343095700027598483e-02 1.567127598663750274e-02 6.100449398399301372e-03 2.240813283409331513e-03 7.949944185625017548e-04 2.121358163521701768e-04 4.737013374854285566e-05 1.235742619527204908e-05 4.119142065090683027e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.455596970711192761e-01 1.611663967636585149e-01 1.450075565912809228e-01 1.296553071801129775e-01 9.858493213619742845e-02 6.218232693119240401e-02 3.298914636504052950e-02 1.526909572444531266e-02 6.269787978887279151e-03 2.265937963192020486e-03 7.712504443525134605e-04 2.161995854788716911e-04 4.365568552938755041e-05 1.663073734452859241e-05 0.000000000000000000e+00 2.078842168066074051e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.508246946741092054e-01 1.619213497292986970e-01 1.420405422419943886e-01 1.287363075502581111e-01 9.739790993410836484e-02 6.168002686028455084e-02 3.272547949804843065e-02 1.516976539220212319e-02 6.213539262181559143e-03 2.251647290888488060e-03 7.638393419230285085e-04 2.245351911696814482e-04 2.937843622780878774e-05 1.678767784446216394e-05 4.196919461115540985e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.535807651861018197e-01 1.613065347856017517e-01 1.418939179572512865e-01 1.277478154735006144e-01 9.679912492239599320e-02 6.069795040945354103e-02 3.326308498642193551e-02 1.534975652401606577e-02 6.136523931598664161e-03 2.282719328994547645e-03 6.651772327782446825e-04 2.048323542206023466e-04 5.068017011643769003e-05 1.689339003881256334e-05 4.223347509703140836e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.569409564463529860e-01 1.609293091953215016e-01 1.410386672545674014e-01 1.270973252646085960e-01 9.635182025573682529e-02 6.055590701795866143e-02 3.221738695158551935e-02 1.520873671631871836e-02 6.241120249133591535e-03 2.274920281936749708e-03 8.200789405858132470e-04 2.385684190795093053e-04 6.177217994023009233e-05 2.130075170352761606e-05 2.130075170352761775e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.627095975125683158e-01 1.595714943082368331e-01 1.398427722993691169e-01 1.250510688989330266e-01 9.555367287521127073e-02 6.020324346640634067e-02 3.292492549316429484e-02 1.491641902730412098e-02 5.880986887657023779e-03 2.249181822482357231e-03 8.149521134998214929e-04 2.171772123047017707e-04 3.655458028891020157e-05 1.935242485883481339e-05 8.601077715037694089e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.652741457932614511e-01 1.595081152341639441e-01 1.390503771260616916e-01 1.254760000864472425e-01 9.479371528603228181e-02 5.944760216982559325e-02 3.210218063149705009e-02 1.506775302025026471e-02 6.016727539927816358e-03 2.256272827472931026e-03 7.239955911910267525e-04 2.269239912688292770e-04 4.106243651531196867e-05 1.512826608458861914e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.703124863766751318e-01 1.589634938487963500e-01 1.366059829283391425e-01 1.237346655855195987e-01 9.421237564629053596e-02 6.004071739338930763e-02 3.188293967373771742e-02 1.481563826911842970e-02 6.026958925130565699e-03 2.351930806588021974e-03 7.498278011735677031e-04 2.397705178171291986e-04 4.795410356342584242e-05 8.718927920622881057e-06 6.539195940467159946e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.744157555202167753e-01 1.568601574408277077e-01 1.366202790296647818e-01 1.235288036652611859e-01 9.401139785371948054e-02 5.951650401300349197e-02 3.146397094889001600e-02 1.447716580116002044e-02 5.987062490239680040e-03 2.113727793210996592e-03 6.928452183782142591e-04 2.265493888665272109e-04 6.818476752293538138e-05 1.319705177863265359e-05 4.399017259544217580e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.765814308199421090e-01 1.573782395119175948e-01 1.366444777487287598e-01 1.222552559399814470e-01 9.287467873295153498e-02 5.849107978934179469e-02 3.159208991271277023e-02 1.489173770883741796e-02 6.107671226205207624e-03 2.171665629904787759e-03 7.172473640052509213e-04 2.235863696436121706e-04 5.091570793864435494e-05 1.549608502480480545e-05 0.000000000000000000e+00 4.427452864229944534e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
